id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado
1880,2019.01.28,09:35,96620,96660,96520,96520,96,768.9,,,,,
1881,2019.01.28,09:40,96520,96590,96360,96425,96,601.1,,,,,
1882,2019.01.28,09:45,96430,96450,96220,96290,96,567.8,,,,,
1883,2019.01.28,09:50,96290,96410,96175,96180,96,508.9,,,,,
1884,2019.01.28,09:55,96175,96270,96135,96210,96,466.7,,,,,
1885,2019.01.28,10:00,96205,96305,96080,96105,96,401.1,,,,,
1886,2019.01.28,10:05,96105,96160,95890,96020,96,339.4,,,,,
1887,2019.01.28,10:10,96020,96105,95930,96005,96,263.9,,,,,
1888,2019.01.28,10:15,96000,96020,95855,95970,96,191.7,,,,,
1889,2019.01.28,10:20,95970,96150,95965,96060,96,140.6,,,,,
1890,2019.01.28,10:25,96060,96245,96035,96180,96,113.3,,,,,
1891,2019.01.28,10:30,96175,96210,96020,96030,96,084.4,,,,,
1892,2019.01.28,10:35,96025,96145,95990,96120,96,077.8,,,,,
1893,2019.01.28,10:40,96120,96230,96100,96220,96,078.9,,,,,
1894,2019.01.28,10:45,96220,96415,96220,96400,96,111.7,,,,,
1895,2019.01.28,10:50,96405,96415,96270,96375,96,151.1,,,,,
1896,2019.01.28,10:55,96375,96440,96300,96350,96,189.4,,,,,
1897,2019.01.28,11:00,96350,96425,96300,96330,96,229.4,,,,,
1898,2019.01.28,11:05,96335,96350,96210,96305,96,256.7,,,,,
1899,2019.01.28,11:10,96305,96360,96105,96115,96,249.4,,,,,
1900,2019.01.28,11:15,96115,96120,95920,96060,96,252.8,,,,,
1901,2019.01.28,11:20,96065,96075,95880,95900,96,228.3,,,,,
1902,2019.01.28,11:25,95900,95910,95705,95815,96,183.3,,,,,
1903,2019.01.28,11:30,95810,95820,95625,95635,96,098.3,,,,,
1904,2019.01.28,11:35,95635,95700,95550,95635,96,016.1,,,,,
1905,2019.01.28,11:40,95635,95775,95630,95700,95,943.9,,,,,
1906,2019.01.28,11:45,95700,95735,95595,95700,95,873.9,,,,,
1907,2019.01.28,11:50,95705,95750,95580,95630,95,798.9,,,,,
1908,2019.01.28,11:55,95630,95655,95520,95620,95,743.9,,,,,
1909,2019.01.28,12:00,95625,95695,95455,95520,95,683.9,,,,,
1910,2019.01.28,12:05,95520,95545,95385,95405,95,628.9,,,,,
1911,2019.01.28,12:10,95400,95405,95240,95270,95,568.3,,,,,
1912,2019.01.28,12:15,95275,95290,95155,95175,95,517.2,,,,,
1913,2019.01.28,12:20,95175,95220,95105,95135,95,461.7,,,,,
1914,2019.01.28,12:25,95130,95350,95120,95340,95,421.7,,,,,
1915,2019.01.28,12:30,95340,95360,94945,95160,95,361.7,,,,,
1916,2019.01.28,12:35,95160,95435,95070,95350,95,330.6,,,,,
1917,2019.01.28,12:40,95350,95350,95180,95230,95,287.2,,,,,
1918,2019.01.28,12:45,95225,95515,95195,95430,95,277.2,,,,,
1919,2019.01.28,12:50,95430,95450,95265,95270,95,262.2,,,,,
1920,2019.01.28,12:55,95275,95370,95155,95325,95,268.3,,,,,
1921,2019.01.28,13:00,95325,95400,95230,95260,95,277.8,,,,,
1922,2019.01.28,13:05,95265,95310,95170,95180,95,282.8,,,,,
1923,2019.01.28,13:10,95180,95240,95125,95195,95,266.7,,,,,
1924,2019.01.28,13:15,95195,95290,95175,95265,95,278.3,,,,,
1925,2019.01.28,13:20,95260,95425,95235,95360,95,279.4,,,,,
1926,2019.01.28,13:25,95360,95400,95255,95395,95,297.8,,,,,
1927,2019.01.28,13:30,95390,95475,95360,95460,95,301.1,,,,,
1928,2019.01.28,13:35,95465,95505,95440,95450,95,321.1,,,,,
1929,2019.01.28,13:40,95450,95570,95450,95510,95,341.7,,,,,
1930,2019.01.28,13:45,95510,95580,95495,95535,95,372.2,,,,,
1931,2019.01.28,13:50,95540,95690,95515,95690,95,428.9,,,,,
1932,2019.01.28,13:55,95685,95700,95570,95610,95,475.0,,,,,
1933,2019.01.28,14:00,95605,95650,95525,95580,95,510.0,,,,,
1934,2019.01.28,14:05,95575,95640,95535,95585,95,535.0,,,,,
1935,2019.01.28,14:10,95585,95755,95575,95735,95,572.8,,,,,
1936,2019.01.28,14:15,95740,95785,95705,95750,95,605.0,,,,,
1937,2019.01.28,14:20,95755,95845,95745,95820,95,646.1,,,,,
1938,2019.01.28,14:25,95820,95885,95790,95840,95,682.8,,,,,
1939,2019.01.28,14:30,95845,95890,95710,95730,95,704.4,,,,,
1940,2019.01.28,14:35,95735,95765,95595,95700,95,705.6,,,,,
1941,2019.01.28,14:40,95700,95815,95650,95650,95,710.0,,,,,
1942,2019.01.28,14:45,95650,95690,95485,95540,95,705.6,,,,,
1943,2019.01.28,14:50,95535,95640,95480,95505,95,696.7,,,,,
1944,2019.01.28,14:55,95505,95530,95405,95405,95,660.0,,,,,
1945,2019.01.28,15:00,95405,95420,95295,95355,95,616.1,,,,,
1946,2019.01.28,15:05,95360,95485,95305,95475,95,577.8,,,,,
1947,2019.01.28,15:10,95475,95510,95415,95445,95,533.9,,,,,
1948,2019.01.28,15:15,95445,95495,95330,95335,95,490.0,,,,,
1949,2019.01.28,15:20,95340,95530,95325,95525,95,470.6,,,,,
1950,2019.01.28,15:25,95525,95635,95505,95620,95,467.2,,,,,
1951,2019.01.28,15:30,95615,95670,95550,95605,95,474.4,,,,,
1952,2019.01.28,15:35,95605,95615,95470,95545,95,478.9,,,,,
1953,2019.01.28,15:40,95545,95620,95510,95510,95,490.6,,,,,
1954,2019.01.28,15:45,95510,95725,95500,95710,95,530.0,,,,,
1955,2019.01.28,15:50,95705,95855,95670,95850,95,571.7,,,,,
1956,2019.01.28,15:55,95850,95850,95630,95660,95,595.6,,,,,
1957,2019.01.28,16:00,95655,95780,95645,95770,95,643.9,,,,,
1958,2019.01.28,16:05,95775,95825,95745,95790,95,673.3,,,,,
1959,2019.01.28,16:10,95790,95985,95785,95900,95,704.4,,,,,
1960,2019.01.28,16:15,95905,95965,95860,95880,95,735.0,,,,,
1961,2019.01.28,16:20,95880,95915,95775,95850,95,768.9,,,,,
1962,2019.01.28,16:25,95845,95850,95715,95795,95,800.6,,,,,
1963,2019.01.28,16:30,95795,95940,95790,95935,95,825.6,,,,,
1964,2019.01.28,16:35,95930,95955,95825,95925,95,833.9,,,,,
1965,2019.01.28,16:40,95920,96025,95890,95965,95,867.8,,,,,
1966,2019.01.28,16:45,95960,96070,95920,96015,95,895.0,,,,,
1967,2019.01.28,16:50,96010,96045,95885,95915,95,908.9,,,,,
1968,2019.01.28,16:55,95910,96060,95845,96010,95,921.1,,,,,
1969,2019.01.28,17:00,96015,96100,95970,95975,95,931.7,,,,,
1970,2019.01.28,17:05,95970,95980,95900,95915,95,938.9,,,,,
1971,2019.01.28,17:10,95915,96005,95905,95980,95,959.4,,,,,
1972,2019.01.28,17:15,95980,95990,95875,95910,95,956.7,,,,,
1973,2019.01.28,17:20,95910,95925,95840,95900,95,953.9,,,,,
1974,2019.01.28,17:25,95900,96010,95805,95845,95,940.6,,,,,
1975,2019.01.28,17:30,95850,95880,95705,95780,95,914.4,,,,,
1976,2019.01.28,17:35,95775,95925,95740,95905,95,913.3,,,,,
1977,2019.01.28,17:40,95905,95945,95775,95805,95,890.6,,,,,
1978,2019.01.28,17:45,95805,95870,95785,95815,95,872.8,,,,,
1979,2019.01.28,17:50,95810,95915,95750,95870,95,867.8,,,,,
1980,2019.01.28,17:55,95865,96000,95860,95915,95,860.6,,,,,
1981,2019.01.28,18:00,95920,95930,95760,95780,95,846.1,,,,,
1982,2019.01.28,18:05,95785,95790,95600,95600,95,812.8,,,,,
1983,2019.01.29,09:00,95620,95965,95620,95965,95,826.1,,,,,
1984,2019.01.29,09:05,95965,96080,95940,96055,95,856.7,,,,,
1985,2019.01.29,09:10,96055,96140,96005,96115,95,880.0,,,,,
1986,2019.01.29,09:15,96120,96175,96080,96120,95,915.0,,,,,
1987,2019.01.29,09:20,96120,96140,96065,96080,95,944.4,,,,,
1988,2019.01.29,09:25,96075,96125,96065,96105,95,970.6,,,,,
1989,2019.01.29,09:30,96105,96345,96085,96330,96,016.7,,,,,
1990,2019.01.29,09:35,96335,96390,96290,96375,96,082.8,,,,,
1991,2019.01.29,09:40,96370,96420,96310,96355,96,166.7,,,,,
1992,2019.01.29,09:45,96350,96400,96270,96395,96,214.4,,,,,
1993,2019.01.29,09:50,96395,96480,96355,96445,96,257.8,,,,,
1994,2019.01.29,09:55,96440,96515,96405,96490,96,299.4,,,,,
1995,2019.01.29,10:00,96495,96600,96415,96595,96,352.2,,,,,
1996,2019.01.29,10:05,96595,96670,96560,96640,96,414.4,,,,,
1997,2019.01.29,10:10,96635,96660,96475,96620,96,471.7,,,,,
1998,2019.01.29,10:15,96625,96650,96520,96555,96,496.7,,,,,
1999,2019.01.29,10:20,96550,96555,96405,96420,96,501.7,,,,,
2000,2019.01.29,10:25,96415,96580,96405,96575,96,526.1,,,,,
2001,2019.01.29,10:30,96570,96640,96475,96490,96,536.7,,,,,
2002,2019.01.29,10:35,96490,96620,96460,96530,96,546.1,,,,,
2003,2019.01.29,10:40,96525,96535,96420,96495,96,546.7,,,,,
2004,2019.01.29,10:45,96500,96580,96475,96515,96,537.8,,,,,
2005,2019.01.29,10:50,96515,96515,96370,96380,96,508.9,,,,,
2006,2019.01.29,10:55,96385,96455,96315,96345,96,478.3,,,,,
2007,2019.01.29,11:00,96345,96500,96325,96490,96,471.1,,,,,
2008,2019.01.29,11:05,96490,96550,96455,96530,96,483.3,,,,,
2009,2019.01.29,11:10,96535,96650,96515,96605,96,486.7,,,,,
2010,2019.01.29,11:15,96605,96695,96515,96615,96,500.6,,,,,
2011,2019.01.29,11:20,96620,96740,96585,96695,96,518.9,,,,,
2012,2019.01.29,11:25,96695,96720,96625,96660,96,537.2,,,,,
2013,2019.01.29,11:30,96660,96700,96595,96670,96,554.4,,,,,
2014,2019.01.29,11:35,96670,96775,96655,96755,96,596.1,,,,,
2015,2019.01.29,11:40,96750,96865,96740,96840,96,651.1,,,,,
2016,2019.01.29,11:45,96840,96960,96815,96870,96,693.3,,,,,
2017,2019.01.29,11:50,96865,96900,96800,96870,96,731.1,,,,,
2018,2019.01.29,11:55,96870,96950,96850,96940,96,768.3,,,,,
2019,2019.01.29,12:00,96935,96990,96880,96910,96,801.1,,,,,
2020,2019.01.29,12:05,96905,96910,96830,96880,96,821.7,,,,,
2021,2019.01.29,12:10,96880,96955,96850,96945,96,853.3,,,,,
2022,2019.01.29,12:15,96945,97020,96900,96920,96,881.1,,,,,
2023,2019.01.29,12:20,96915,96975,96910,96920,96,899.4,,,,,
2024,2019.01.29,12:25,96920,96945,96845,96855,96,901.1,,,,,
2025,2019.01.29,12:30,96860,96900,96660,96660,96,877.8,,,,,
2026,2019.01.29,12:35,96660,96695,96535,96590,96,846.7,,,,,
2027,2019.01.29,12:40,96590,96690,96450,96570,96,805.6,,,,,
2028,2019.01.29,12:45,96565,96670,96525,96635,96,775.0,,,,,
2029,2019.01.29,12:50,96640,96655,96475,96550,96,738.3,,,,,
2030,2019.01.29,12:55,96550,96560,96480,96540,96,693.3,,,,,
2031,2019.01.29,13:00,96535,96635,96520,96625,96,660.6,,,,,
2032,2019.01.29,13:05,96625,96660,96400,96420,96,605.0,,,,,
2033,2019.01.29,13:10,96425,96490,96340,96445,96,559.4,,,,,
2034,2019.01.29,13:15,96445,96535,96415,96520,96,543.9,,,,,
2035,2019.01.29,13:20,96525,96530,96415,96460,96,529.4,,,,,
2036,2019.01.29,13:25,96460,96615,96445,96595,96,532.2,,,,,
2037,2019.01.29,13:30,96595,96640,96550,96585,96,526.7,,,,,
2038,2019.01.29,13:35,96585,96590,96485,96530,96,524.4,,,,,
2039,2019.01.29,13:40,96535,96585,96455,96485,96,518.3,,,,,
2040,2019.01.29,13:45,96480,96520,96395,96445,96,498.3,,,,,
2041,2019.01.29,13:50,96440,96445,96260,96260,96,480.6,,,,,
2042,2019.01.29,13:55,96260,96310,96165,96305,96,465.0,,,,,
2043,2019.01.29,14:00,96305,96360,96240,96350,96,446.1,,,,,
2044,2019.01.29,14:05,96345,96420,96290,96340,96,432.8,,,,,
2045,2019.01.29,14:10,96335,96365,96235,96360,96,406.7,,,,,
2046,2019.01.29,14:15,96365,96390,96210,96280,96,372.8,,,,,
2047,2019.01.29,14:20,96280,96295,96165,96170,96,332.8,,,,,
2048,2019.01.29,14:25,96170,96265,96125,96250,96,306.7,,,,,
2049,2019.01.29,14:30,96255,96280,96195,96195,96,278.9,,,,,
2050,2019.01.29,14:35,96200,96275,96185,96215,96,273.9,,,,,
2051,2019.01.29,14:40,96215,96255,96125,96215,96,263.9,,,,,
2052,2019.01.29,14:45,96210,96345,96190,96210,96,248.3,,,,,
2053,2019.01.29,14:50,96215,96215,96000,96065,96,217.8,,,,,
2054,2019.01.29,14:55,96065,96170,96050,96070,96,185.6,,,,,
2055,2019.01.29,15:00,96065,96180,95955,96065,96,161.7,,,,,
2056,2019.01.29,15:05,96060,96125,95995,96055,96,148.9,,,,,
2057,2019.01.29,15:10,96055,96160,96025,96110,96,133.3,,,,,
2058,2019.01.29,15:15,96110,96300,96105,96270,96,141.7,,,,,
2059,2019.01.29,15:20,96275,96325,96210,96305,96,151.7,,,,,
2060,2019.01.29,15:25,96310,96325,96215,96255,96,156.1,,,,,
2061,2019.01.29,15:30,96255,96310,96180,96310,96,167.2,,,,,
2062,2019.01.29,15:35,96310,96315,96245,96265,96,189.4,,,,,
2063,2019.01.29,15:40,96265,96290,96190,96240,96,208.3,,,,,
2064,2019.01.29,15:45,96240,96290,96215,96280,96,232.2,,,,,
2065,2019.01.29,15:50,96280,96395,96270,96295,96,258.9,,,,,
2066,2019.01.29,15:55,96300,96340,96245,96310,96,281.1,,,,,
2067,2019.01.29,16:00,96310,96370,96245,96355,96,290.6,,,,,
2068,2019.01.29,16:05,96355,96430,96340,96380,96,298.9,,,,,
2069,2019.01.29,16:10,96385,96415,96320,96345,96,308.9,,,,,
2070,2019.01.29,16:15,96340,96365,96260,96290,96,306.7,,,,,
2071,2019.01.29,16:20,96295,96300,96240,96295,96,310.0,,,,,
2072,2019.01.29,16:25,96295,96300,96200,96245,96,310.6,,,,,
2073,2019.01.29,16:30,96240,96300,96205,96260,96,308.3,,,,,
2074,2019.01.29,16:35,96260,96330,96175,96290,96,307.8,,,,,
2075,2019.01.29,16:40,96295,96350,96290,96330,96,310.0,,,,,
2076,2019.01.29,16:45,96330,96385,96315,96320,96,306.1,,,,,
2077,2019.01.29,16:50,96320,96370,96295,96310,96,298.3,,,,,
2078,2019.01.29,16:55,96310,96400,96275,96345,96,298.3,,,,,
2079,2019.01.29,17:00,96340,96390,96325,96340,96,303.9,,,,,
2080,2019.01.29,17:05,96340,96345,96300,96310,96,305.6,,,,,
2081,2019.01.29,17:10,96315,96325,96200,96250,96,306.1,,,,,
2082,2019.01.29,17:15,96250,96275,96180,96220,96,301.7,,,,,
2083,2019.01.29,17:20,96215,96230,96080,96100,96,280.6,,,,,
2084,2019.01.29,17:25,96100,96165,96045,96130,96,258.3,,,,,
2085,2019.01.29,17:30,96135,96170,96105,96165,96,241.1,,,,,
2086,2019.01.29,17:35,96165,96235,96135,96165,96,225.0,,,,,
2087,2019.01.29,17:40,96160,96185,96105,96130,96,201.1,,,,,
2088,2019.01.29,17:45,96130,96140,96010,96020,96,165.6,,,,,
2089,2019.01.29,17:50,96015,96160,96010,96150,96,147.8,,,,,
2090,2019.01.29,17:55,96150,96160,95910,95920,96,111.1,,,,,
2091,2019.01.29,18:00,95920,95975,95815,95920,96,077.8,,,,,
2092,2019.01.29,18:05,95925,95925,95755,95755,96,039.4,,,,,
2093,2019.01.30,09:00,96540,96800,96540,96745,96,107.8,,,,,
2094,2019.01.30,09:05,96745,96840,96725,96805,96,178.9,,,,,
2095,2019.01.30,09:10,96805,96890,96785,96865,96,256.7,,,,,
2096,2019.01.30,09:15,96860,96880,96810,96855,96,337.2,,,,,
2097,2019.01.30,09:20,96855,96870,96765,96790,96,422.8,,,,,
2098,2019.01.30,09:25,96790,96840,96765,96780,96,492.8,,,,,
2099,2019.01.30,09:30,96780,96800,96735,96755,96,585.6,,,,,
2100,2019.01.30,09:35,96750,96785,96700,96770,96,680.0,,,,,
2101,2019.01.30,09:40,96765,96825,96750,96770,96,792.8,,,,,
2102,2019.01.30,09:45,96770,96945,96770,96920,96,812.2,,,,,
2103,2019.01.30,09:50,96920,96960,96895,96920,96,825.0,,,,,
2104,2019.01.30,09:55,96920,96975,96880,96965,96,836.1,,,,,
2105,2019.01.30,10:00,96965,97080,96925,97075,96,860.6,,,,,
2106,2019.01.30,10:05,97070,97220,97055,97190,96,905.0,,,,,
2107,2019.01.30,10:10,97185,97190,97000,97030,96,932.8,,,,,
2108,2019.01.30,10:15,97030,97110,96985,97065,96,967.2,,,,,
2109,2019.01.30,10:20,97065,97150,97030,97085,97,002.2,,,,,
2110,2019.01.30,10:25,97090,97135,97055,97060,97,034.4,,,,,
2111,2019.01.30,10:30,97065,97115,96970,97065,97,050.6,,,,,
2112,2019.01.30,10:35,97070,97105,96975,96980,97,057.2,,,,,
2113,2019.01.30,10:40,96985,97060,96945,97015,97,062.8,,,,,
2114,2019.01.30,10:45,97020,97110,96945,97085,97,063.9,,,,,
2115,2019.01.30,10:50,97090,97100,96975,97050,97,048.3,,,,,
2116,2019.01.30,10:55,97045,97135,97030,97135,97,060.0,,,,,
2117,2019.01.30,11:00,97130,97300,97130,97285,97,084.4,,,,,
2118,2019.01.30,11:05,97280,97320,97205,97245,97,102.2,,,,,
2119,2019.01.30,11:10,97250,97355,97250,97310,97,130.0,,,,,
2120,2019.01.30,11:15,97310,97335,97210,97255,97,151.1,,,,,
2121,2019.01.30,11:20,97260,97290,97125,97130,97,167.8,,,,,
2122,2019.01.30,11:25,97135,97140,97025,97100,97,177.2,,,,,
2123,2019.01.30,11:30,97100,97175,97060,97085,97,177.2,,,,,
2124,2019.01.30,11:35,97080,97160,97065,97075,97,180.0,,,,,
2125,2019.01.30,11:40,97070,97190,97070,97165,97,183.3,,,,,
2126,2019.01.30,11:45,97170,97200,97110,97185,97,172.2,,,,,
2127,2019.01.30,11:50,97185,97220,97125,97140,97,160.6,,,,,
2128,2019.01.30,11:55,97140,97150,97035,97100,97,137.2,,,,,
2129,2019.01.30,12:00,97100,97125,97010,97065,97,116.1,,,,,
2130,2019.01.30,12:05,97060,97120,97025,97090,97,111.7,,,,,
2131,2019.01.30,12:10,97090,97100,96865,96880,97,087.2,,,,,
2132,2019.01.30,12:15,96885,96905,96820,96875,97,063.9,,,,,
2133,2019.01.30,12:20,96875,96970,96865,96970,97,052.2,,,,,
2134,2019.01.30,12:25,96970,97030,96930,97025,97,036.7,,,,,
2135,2019.01.30,12:30,97020,97030,96910,96940,97,009.4,,,,,
2136,2019.01.30,12:35,96940,96980,96845,96960,96,989.4,,,,,
2137,2019.01.30,12:40,96960,97000,96770,96795,96,955.6,,,,,
2138,2019.01.30,12:45,96800,96850,96730,96845,96,931.1,,,,,
2139,2019.01.30,12:50,96845,96860,96675,96775,96,896.1,,,,,
2140,2019.01.30,12:55,96770,96810,96510,96575,96,862.2,,,,,
2141,2019.01.30,13:00,96575,96640,96415,96430,96,812.8,,,,,
2142,2019.01.30,13:05,96430,96475,96300,96350,96,743.9,,,,,
2143,2019.01.30,13:10,96350,96495,96300,96490,96,684.4,,,,,
2144,2019.01.30,13:15,96490,96505,96315,96335,96,617.2,,,,,
2145,2019.01.30,13:20,96330,96445,96300,96425,96,557.8,,,,,
2146,2019.01.30,13:25,96430,96475,96350,96445,96,518.9,,,,,
2147,2019.01.30,13:30,96445,96505,96440,96450,96,475.0,,,,,
2148,2019.01.30,13:35,96450,96490,96365,96480,96,442.2,,,,,
2149,2019.01.30,13:40,96480,96550,96420,96540,96,438.3,,,,,
2150,2019.01.30,13:45,96535,96555,96310,96320,96,426.1,,,,,
2151,2019.01.30,13:50,96320,96375,96085,96095,96,397.8,,,,,
2152,2019.01.30,13:55,96095,96150,96010,96120,96,356.7,,,,,
2153,2019.01.30,14:00,96125,96245,96110,96230,96,345.0,,,,,
2154,2019.01.30,14:05,96230,96375,96230,96370,96,338.9,,,,,
2155,2019.01.30,14:10,96370,96385,96300,96365,96,330.0,,,,,
2156,2019.01.30,14:15,96370,96450,96360,96410,96,325.6,,,,,
2157,2019.01.30,14:20,96410,96480,96390,96425,96,319.4,,,,,
2158,2019.01.30,14:25,96425,96430,96335,96365,96,300.0,,,,,
2159,2019.01.30,14:30,96365,96430,96350,96420,96,311.1,,,,,
2160,2019.01.30,14:35,96425,96515,96420,96460,96,351.7,,,,,
2161,2019.01.30,14:40,96460,96495,96410,96450,96,388.3,,,,,
2162,2019.01.30,14:45,96450,96475,96390,96435,96,411.1,,,,,
2163,2019.01.30,14:50,96435,96470,96375,96415,96,416.1,,,,,
2164,2019.01.30,14:55,96415,96470,96360,96465,96,427.2,,,,,
2165,2019.01.30,15:00,96460,96485,96355,96380,96,423.9,,,,,
2166,2019.01.30,15:05,96375,96400,96260,96330,96,413.3,,,,,
2167,2019.01.30,15:10,96330,96350,96180,96280,96,403.9,,,,,
2168,2019.01.30,15:15,96280,96340,96195,96320,96,392.8,,,,,
2169,2019.01.30,15:20,96320,96400,96315,96340,96,379.4,,,,,
2170,2019.01.30,15:25,96335,96375,96260,96265,96,358.9,,,,,
2171,2019.01.30,15:30,96270,96300,96120,96125,96,324.4,,,,,
2172,2019.01.30,15:35,96130,96315,96120,96305,96,312.2,,,,,
2173,2019.01.30,15:40,96310,96335,96230,96270,96,290.6,,,,,
2174,2019.01.30,15:45,96275,96335,96240,96315,96,283.3,,,,,
2175,2019.01.30,15:50,96320,96375,96260,96265,96,276.1,,,,,
2176,2019.01.30,15:55,96270,96325,96215,96305,96,278.9,,,,,
2177,2019.01.30,16:00,96310,96385,96250,96355,96,282.8,,,,,
2178,2019.01.30,16:05,96360,96435,96360,96430,96,292.8,,,,,
2179,2019.01.30,16:10,96420,96440,96375,96390,96,306.7,,,,,
2180,2019.01.30,16:15,96390,96430,96315,96350,96,331.7,,,,,
2181,2019.01.30,16:20,96350,96375,96305,96315,96,332.8,,,,,
2182,2019.01.30,16:25,96315,96390,96310,96385,96,345.6,,,,,
2183,2019.01.30,16:30,96385,96420,96365,96395,96,354.4,,,,,
2184,2019.01.30,16:35,96400,96460,96375,96450,96,375.0,,,,,
2185,2019.01.30,16:40,96450,96470,96370,96385,96,383.9,,,,,
2186,2019.01.30,16:45,96385,96410,96270,96275,96,375.0,,,,,
2187,2019.01.30,16:50,96275,96335,96250,96310,96,361.7,,,,,
2188,2019.01.30,16:55,96315,96355,96250,96310,96,352.8,,,,,
2189,2019.01.30,17:00,96315,97260,96305,96995,96,424.4,,,,,
2190,2019.01.30,17:05,97005,97140,96875,96940,96,493.9,,,,,
2191,2019.01.30,17:10,96940,97130,96835,97090,96,572.2,,,,,
2192,2019.01.30,17:15,97090,97200,96970,97185,96,660.0,,,,,
2193,2019.01.30,17:20,97185,97245,97060,97060,96,727.8,,,,,
2194,2019.01.30,17:25,97065,97165,96835,96875,96,782.2,,,,,
2195,2019.01.30,17:30,96880,97075,96825,97060,96,869.4,,,,,
2196,2019.01.30,17:35,97060,97195,97005,97110,96,958.3,,,,,
2197,2019.01.30,17:40,97110,97155,97025,97070,97,042.8,,,,,
2198,2019.01.30,17:45,97070,97235,97055,97125,97,057.2,,,,,
2199,2019.01.30,17:50,97130,97210,97045,97175,97,083.3,,,,,
2200,2019.01.30,17:55,97170,97420,97120,97370,97,114.4,,,,,
2201,2019.01.30,18:00,97365,97395,97310,97335,97,131.1,,,,,
2202,2019.01.30,18:05,97340,97345,97150,97150,97,141.1,,,,,
2203,2019.01.31,09:00,97700,97700,97460,97465,97,206.7,,,,,
2204,2019.01.31,09:05,97465,97675,97450,97640,97,271.1,,,,,
2205,2019.01.31,09:10,97640,97775,97595,97710,97,337.8,,,,,
2206,2019.01.31,09:15,97705,97825,97665,97755,97,413.9,,,,,
2207,2019.01.31,09:20,97760,97845,97740,97835,97,492.8,,,,,
2208,2019.01.31,09:25,97830,97920,97825,97895,97,572.8,,,,,
2209,2019.01.31,09:30,97900,97900,97835,97865,97,627.8,,,,,
2210,2019.01.31,09:35,97870,97875,97765,97790,97,678.3,,,,,
2211,2019.01.31,09:40,97790,97810,97750,97795,97,750.0,,,,,
2212,2019.01.31,09:45,97795,97945,97775,97915,97,800.0,,,,,
2213,2019.01.31,09:50,97920,97925,97875,97905,97,829.4,,,,,
2214,2019.01.31,09:55,97905,97945,97880,97890,97,849.4,,,,,
2215,2019.01.31,10:00,97890,97975,97800,97975,97,873.9,,,,,
2216,2019.01.31,10:05,97975,98025,97910,98010,97,893.3,,,,,
2217,2019.01.31,10:10,98005,98065,97905,97965,97,901.1,,,,,
2218,2019.01.31,10:15,97965,98045,97905,98010,97,917.2,,,,,
2219,2019.01.31,10:20,98005,98120,97990,98045,97,945.6,,,,,
2220,2019.01.31,10:25,98045,98100,98000,98045,97,973.3,,,,,
2221,2019.01.31,10:30,98050,98190,98045,98180,98,002.8,,,,,
2222,2019.01.31,10:35,98185,98230,98140,98220,98,037.8,,,,,
2223,2019.01.31,10:40,98215,98285,98190,98275,98,080.6,,,,,
2224,2019.01.31,10:45,98280,98325,98215,98290,98,115.6,,,,,
2225,2019.01.31,10:50,98285,98305,98225,98275,98,145.0,,,,,
2226,2019.01.31,10:55,98270,98330,98180,98200,98,171.1,,,,,
2227,2019.01.31,11:00,98205,98290,98195,98275,98,200.6,,,,,
2228,2019.01.31,11:05,98275,98320,98220,98305,98,229.4,,,,,
2229,2019.01.31,11:10,98305,98345,98205,98335,98,261.7,,,,,
2230,2019.01.31,11:15,98330,98345,98270,98315,98,276.7,,,,,
2231,2019.01.31,11:20,98320,98330,98240,98260,98,281.1,,,,,
2232,2019.01.31,11:25,98260,98275,98100,98100,98,261.7,,,,,
2233,2019.01.31,11:30,98105,98200,98100,98180,98,249.4,,,,,
2234,2019.01.31,11:35,98185,98240,98185,98230,98,244.4,,,,,
2235,2019.01.31,11:40,98225,98330,98210,98315,98,257.2,,,,,
2236,2019.01.31,11:45,98315,98425,98315,98355,98,266.1,,,,,
2237,2019.01.31,11:50,98360,98385,98235,98280,98,263.3,,,,,
2238,2019.01.31,11:55,98285,98285,98120,98130,98,240.6,,,,,
2239,2019.01.31,12:00,98135,98210,98035,98085,98,215.0,,,,,
2240,2019.01.31,12:05,98080,98190,97980,98185,98,206.7,,,,,
2241,2019.01.31,12:10,98190,98280,98155,98175,98,215.0,,,,,
2242,2019.01.31,12:15,98180,98225,98080,98115,98,207.8,,,,,
2243,2019.01.31,12:20,98115,98155,98040,98145,98,198.3,,,,,
2244,2019.01.31,12:25,98140,98165,98010,98050,98,168.9,,,,,
2245,2019.01.31,12:30,98055,98075,97820,98050,98,135.0,,,,,
2246,2019.01.31,12:35,98055,98195,98000,98185,98,124.4,,,,,
2247,2019.01.31,12:40,98180,98220,98085,98115,98,122.8,,,,,
2248,2019.01.31,12:45,98110,98185,98100,98155,98,130.6,,,,,
2249,2019.01.31,12:50,98150,98250,98100,98235,98,136.1,,,,,
2250,2019.01.31,12:55,98235,98300,98210,98245,98,143.9,,,,,
2251,2019.01.31,13:00,98245,98295,98155,98280,98,162.2,,,,,
2252,2019.01.31,13:05,98280,98340,98115,98165,98,164.4,,,,,
2253,2019.01.31,13:10,98170,98380,98160,98340,98,196.7,,,,,
